"","3373-EN-1","3373-EN-10","3373-EN-11","3373-EN-2","3373-EN-3"
"ENSG00000106538",165,402,426,108,145
"ENSG00000261305",6,3,0,6,1
"ENSG00000240449",48,63,45,27,32
"ENSG00000214022",6241,8597,6509,5020,5143
"ENSG00000284048",537,280,275,474,378
"ENSG00000196456",388,381,338,266,281
"ENSG00000239377",15,19,16,22,12
"ENSG00000171115",1,11,3,8,0
"ENSG00000106565",104,256,130,85,82
"ENSG00000002933",130,249,139,139,100
"ENSG00000002726",8,268,268,5,13
"ENSG00000055118",128,699,524,113,143
"ENSG00000164867",39,20,37,37,38
"ENSG00000181652",132,225,253,102,62
"ENSG00000197150",2779,2258,1952,2032,2072
"ENSG00000243433",8,7,7,9,13
"ENSG00000213199",64,121,106,61,55
"ENSG00000164885",323,199,162,263,256
"ENSG00000164889",5248,4957,3606,3822,4197
"ENSG00000244151",16,17,14,10,11
"ENSG00000164896",3252,3216,2605,2620,2566
"ENSG00000164897",2760,1895,1522,2209,2141
"ENSG00000133612",5835,5112,3886,4714,4626
"ENSG00000164900",0,3,10,2,0
"ENSG00000033050",2215,3319,2303,1936,2144
"ENSG00000033100",3702,5059,2840,3196,3467
"ENSG00000082014",322,619,481,307,286
"ENSG00000013374",1312,3076,1871,1561,1562
"ENSG00000187260",2881,9638,7801,2572,2151
"ENSG00000243836",119,481,293,126,87
"ENSG00000241456",3,100,86,3,8
"ENSG00000127377",56,738,694,65,67
"ENSG00000265810",6,62,51,4,7
"ENSG00000106615",1155,1661,913,1428,1165
"ENSG00000240132",5,13,9,1,2
"ENSG00000106617",400,739,357,617,561
"ENSG00000178234",1597,1924,1086,1774,1532
"ENSG00000229591",2,10,1,4,8
"ENSG00000213188",2,5,4,2,1
"ENSG00000055609",2494,4913,2040,2602,2913
"ENSG00000241007",10,35,4,30,24
"ENSG00000241735",2,2,6,0,2
"ENSG00000020219",1,4,9,0,3
"ENSG00000261455",221,162,160,248,182
"ENSG00000196584",557,1887,972,1001,1121
"ENSG00000133627",210,445,339,221,272
"ENSG00000234722",4,2,3,3,4
"ENSG00000214106",21,57,38,37,46
"ENSG00000157212",664,1247,837,715,750
"ENSG00000272760",8,10,1,6,9
"ENSG00000273183",1,6,1,10,5
"ENSG00000273344",257,568,422,203,228
"ENSG00000273117",112,59,42,85,106
"ENSG00000186480",1476,1621,930,1713,1725
"ENSG00000283128",1,5,5,1,2
"ENSG00000216895",34,51,38,40,44
"ENSG00000184863",2420,3953,2601,2338,2580
"ENSG00000164690",0,12,2,0,0
"ENSG00000233878",0,5,1,2,3
"ENSG00000182648",156,149,106,205,204
"ENSG00000105982",43,81,38,39,51
"ENSG00000224903",0,7,3,2,3
"ENSG00000105983",973,2878,1110,1300,1407
"ENSG00000146909",721,1369,860,721,893
"ENSG00000130675",5,8,4,1,0
"ENSG00000009335",2099,3861,1844,2715,2604
"ENSG00000225224",2,5,1,1,1
"ENSG00000236018",2,4,4,1,5
"ENSG00000224629",2,9,8,2,3
"ENSG00000105993",3346,4364,2362,3464,3574
"ENSG00000234210",0,4,2,2,4
"ENSG00000155093",8,10,14,6,4
"ENSG00000224324",0,5,4,2,2
"ENSG00000146918",1953,3044,1705,2251,2345
"ENSG00000117868",7331,6690,3836,8971,8409
"ENSG00000126870",741,1183,761,860,898
"ENSG00000231419",10,10,7,6,3
"ENSG00000106018",214,8,11,226,189
"ENSG00000223508",14,19,9,20,10
"ENSG00000172748",104,119,40,105,94
"ENSG00000272812",15,29,9,29,34
"ENSG00000272240",23,45,18,13,24
"ENSG00000273402",2,23,5,21,4
"ENSG00000182366",15,16,3,14,11
"ENSG00000147364",699,2216,701,805,907
"ENSG00000272293",54,153,57,42,58
"ENSG00000279852",38,144,36,30,41
"ENSG00000180190",1833,4401,1570,3179,2432
"ENSG00000104714",1209,1892,1143,1387,1341
"ENSG00000254207",11,3,3,4,10
"ENSG00000198010",16,62,22,11,30
"ENSG00000281961",0,1,3,2,6
"ENSG00000182372",1602,1963,1245,1632,1683
"ENSG00000282021",5,12,8,9,5
"ENSG00000253982",429,392,275,580,445
"ENSG00000104728",112,208,75,160,162
"ENSG00000253696",0,19,2,1,3
"ENSG00000253764",6,30,18,3,3
"ENSG00000176595",147,868,551,135,177
"ENSG00000036448",2,9,26,0,1
"ENSG00000183117",13,1,0,12,3
"ENSG00000254244",97,322,147,206,214
"ENSG00000246089",207,243,159,217,224
"ENSG00000147316",440,767,345,687,631
"ENSG00000091879",7,89,37,3,6
"ENSG00000271743",7,13,8,10,19
"ENSG00000249898",31,89,39,42,56
"ENSG00000276580",6,6,3,6,3
"ENSG00000155189",664,1801,861,893,914
"ENSG00000275591",206,194,203,186,198
"ENSG00000245857",8,24,9,22,12
"ENSG00000233295",3,6,11,3,7
"ENSG00000215374",39,38,45,32,38
"ENSG00000225725",3,4,1,6,5
"ENSG00000253893",5,5,7,7,12
"ENSG00000173295",90,167,135,68,95
"ENSG00000253981",22,41,15,28,24
"ENSG00000275342",4386,16613,6973,4184,5141
"ENSG00000254153",10,26,3,9,12
"ENSG00000253130",1,2,3,3,2
"ENSG00000253958",481,247,150,370,408
"ENSG00000147324",1944,2194,1576,2269,2269
"ENSG00000233609",9,6,10,9,6
"ENSG00000104626",782,1464,601,1362,1098
"ENSG00000173281",933,958,583,1281,1025
"ENSG00000254340",1,4,2,3,7
"ENSG00000253426",3,8,5,3,4
"ENSG00000248538",22,7,5,9,13
"ENSG00000254235",0,7,12,0,0
"ENSG00000272267",10,18,8,13,7
"ENSG00000173273",1644,3228,1527,2228,2130
"ENSG00000260093",3,8,5,3,2
"ENSG00000175806",149,222,179,197,136
"ENSG00000261451",10,4,1,2,2
"ENSG00000253641",8,23,17,12,7
"ENSG00000253649",17,38,38,7,24
"ENSG00000272505",16,72,44,38,22
"ENSG00000183638",51,15,14,36,35
"ENSG00000171056",1076,61,23,1339,1309
"ENSG00000248896",51,12,8,50,70
"ENSG00000254093",367,359,253,469,373
"ENSG00000280294",46,63,26,45,44
"ENSG00000171044",206,259,154,173,210
"ENSG00000269918",73,178,87,80,123
"ENSG00000255310",192,389,133,217,245
"ENSG00000254936",1,2,3,7,10
"ENSG00000254556",1,4,2,3,0
"ENSG00000270076",12,21,8,20,16
"ENSG00000280273",13,10,7,19,6
"ENSG00000104643",607,1008,381,1068,915
"ENSG00000246477",20,18,7,32,27
"ENSG00000177710",4,4,4,3,1
"ENSG00000154316",29,58,49,37,37
"ENSG00000255020",17,17,19,10,10
"ENSG00000154319",348,92,72,334,275
"ENSG00000136573",30,3,6,18,20
"ENSG00000269954",12,3,0,2,12
"ENSG00000254774",7,2,3,10,2
"ENSG00000255518",17,0,3,7,4
"ENSG00000255354",2,2,0,4,2
"ENSG00000136574",3,13,127,3,2
"ENSG00000154328",569,531,379,594,589
"ENSG00000227203",60,58,28,56,39
"ENSG00000079459",20175,9667,6179,17746,17568
"ENSG00000255046",8,8,1,8,10
"ENSG00000164733",30943,13235,7606,28928,25587
"ENSG00000269899",36,11,5,30,34
"ENSG00000255052",11,27,19,12,14
"ENSG00000226430",2,5,1,4,5
"ENSG00000223443",4,10,1,2,4
"ENSG00000254866",5,5,7,7,9
"ENSG00000205879",1,4,3,1,7
"ENSG00000249889",1,4,14,7,7
"ENSG00000186523",66,78,88,77,63
"ENSG00000255495",88,63,43,70,77
"ENSG00000254527",2,4,3,2,5
"ENSG00000227888",18,19,9,9,16
"ENSG00000254423",5,5,1,0,0
"ENSG00000242296",1,5,3,2,2
"ENSG00000270074",2,5,1,5,0
"ENSG00000251402",0,8,4,0,1
"ENSG00000250794",5,4,4,3,5
"ENSG00000145002",14,20,16,13,15
"ENSG00000270154",2,2,1,5,2
"ENSG00000283674",117,158,109,115,137
"ENSG00000242607",25,21,8,18,29
"ENSG00000255122",11,18,12,12,19
"ENSG00000154359",939,1156,723,1601,1399
"ENSG00000250305",231,1239,817,353,276
"ENSG00000251468",12,49,40,21,28
"ENSG00000164741",6694,2627,1876,7414,7249
"ENSG00000164743",82,118,54,128,115
"ENSG00000104723",2807,5149,2385,3658,4150
"ENSG00000250483",5,12,6,4,4
"ENSG00000078579",0,5,6,0,1
"ENSG00000155970",95,474,113,252,153
"ENSG00000249258",3,13,5,7,2
"ENSG00000104219",570,1438,477,735,823
"ENSG00000198791",2298,4303,1560,4127,3218
"ENSG00000155975",664,834,409,919,811
"ENSG00000003987",75,310,152,138,109
"ENSG00000003989",5190,5817,3513,7507,5304
"ENSG00000104213",488,788,370,466,303
"ENSG00000129422",384,1683,773,369,438
"ENSG00000253944",1,16,20,0,1
"ENSG00000253671",0,27,9,2,0
"ENSG00000078674",3822,8429,4052,4271,5031
"ENSG00000104763",1649,2372,1111,2230,2000
"ENSG00000245281",10,17,8,5,15
"ENSG00000253384",17,14,5,20,7
"ENSG00000171428",153,232,106,253,178
"ENSG00000271654",3,2,1,6,3
"ENSG00000156006",3,13,4,5,6
"ENSG00000156011",537,539,312,746,751
"ENSG00000104611",2249,3760,2276,2390,2930
"ENSG00000147408",647,240,123,686,1052
"ENSG00000104613",1070,1506,834,1273,1458
"ENSG00000175445",329,106,59,339,617
"ENSG00000147416",3289,4156,2439,4171,4373
"ENSG00000222267",0,5,0,5,0
"ENSG00000061337",292,358,213,219,231
"ENSG00000168546",31,9,9,12,16
"ENSG00000147443",1,1,5,3,2
"ENSG00000130227",3160,4992,3073,3365,3637
"ENSG00000158806",14,6,8,19,8
"ENSG00000158815",2,5,5,4,0
"ENSG00000158856",61,39,30,71,80
"ENSG00000158863",3412,2166,1617,2825,2674
"ENSG00000275074",275,180,114,199,181
"ENSG00000168453",79,6,4,50,55
"ENSG00000168476",2143,1489,1361,1461,1593
"ENSG00000168487",10015,2718,1223,8451,6855
"ENSG00000177725",14,2,0,5,16
"ENSG00000168490",41,11,10,21,25
"ENSG00000168495",1910,1418,1106,1837,1772
"ENSG00000254064",24,10,18,22,10
"ENSG00000197181",40,38,30,38,66
"ENSG00000104635",2078,5061,3712,2035,2463
"ENSG00000120910",550,130,116,664,573
"ENSG00000251034",30,25,15,50,55
"ENSG00000120896",5737,2325,1848,5156,4729
"ENSG00000120913",4450,1049,463,3937,2930
"ENSG00000241852",1380,535,286,1390,1336
"ENSG00000158941",4376,5734,4511,3418,3931
"ENSG00000253200",61,82,48,29,49
"ENSG00000147439",401,532,475,289,398
"ENSG00000179388",1,4,0,2,6
"ENSG00000134020",2,1,2,3,3
"ENSG00000245025",10,10,10,9,4
"ENSG00000008853",2197,1515,1370,2056,1918
"ENSG00000120889",5751,5666,2920,5305,4498
"ENSG00000246130",3,42,14,15,16
"ENSG00000253616",2,3,3,1,3
"ENSG00000173535",712,487,207,459,408
"ENSG00000173530",1289,1494,736,1257,944
"ENSG00000253930",7,5,2,2,5
"ENSG00000104689",146,90,36,116,83
"ENSG00000246582",6,8,1,2,3
"ENSG00000147457",1278,1514,1060,1314,1293
"ENSG00000104679",1603,1454,1137,1510,1375
"ENSG00000134013",13972,5834,2968,11643,11625
"ENSG00000253837",38,28,15,20,38
"ENSG00000197217",7835,18598,8134,10340,10996
"ENSG00000253390",13,31,9,26,19
"ENSG00000253483",17,16,8,9,12
"ENSG00000253986",17,20,5,7,15
"ENSG00000147454",2038,3421,2065,2500,2445
"ENSG00000167034",352,159,57,529,522
"ENSG00000180053",361,15,3,359,548
"ENSG00000253471",21,3,0,26,57
"ENSG00000254002",6,0,0,7,13
"ENSG00000159167",224,247,41,228,294
"ENSG00000042980",968,319,194,1670,1084
"ENSG00000104722",21,67,18,23,29
"ENSG00000277586",65,33,23,61,69
"ENSG00000147459",506,296,90,498,686
"ENSG00000147437",30,42,25,47,65
"ENSG00000253476",12,17,10,19,22
"ENSG00000104756",514,725,304,870,766
"ENSG00000184661",1014,1280,737,1238,1296
"ENSG00000221914",1622,2692,1083,2491,2362
"ENSG00000228451",72,81,46,92,108
"ENSG00000104765",1591,2515,1017,2794,2373
"ENSG00000240694",40,19,8,37,88
"ENSG00000092964",4226,2187,1553,4267,4374
"ENSG00000104228",765,795,718,673,826
"ENSG00000120899",1090,2801,1423,979,1216
"ENSG00000120915",151,356,286,160,189
"ENSG00000120885",7218,7550,3875,4599,3685
"ENSG00000168077",8797,6913,4196,6737,5440
"ENSG00000279302",11,22,14,9,7
"ENSG00000147419",969,1714,881,1269,1218
"ENSG00000171320",199,575,266,329,339
"ENSG00000168078",650,914,330,968,732
"ENSG00000189233",6,2,3,0,6
"ENSG00000134014",1417,1587,1073,1603,1386
"ENSG00000168081",148,2,0,151,174
"ENSG00000186918",2907,3347,2036,3603,3399
"ENSG00000214050",77,120,67,97,88
"ENSG00000254370",1,5,4,3,2
"ENSG00000104290",738,2938,1047,1185,1411
"ENSG00000012232",6985,8365,3856,5245,6166
"ENSG00000246339",25,84,51,32,46
"ENSG00000104299",687,887,611,640,725
"ENSG00000254034",1,4,4,2,0
"ENSG00000147421",519,850,438,496,595
"ENSG00000200719",3,4,3,2,0
"ENSG00000259366",48,95,42,47,52
"ENSG00000197892",776,3416,1977,684,655
"ENSG00000120875",247,558,80,178,117
"ENSG00000248964",8,1,0,5,1
"ENSG00000254013",75,97,41,84,87
"ENSG00000133872",4785,5521,2319,6074,5656
"ENSG00000272256",2,4,0,2,4
"ENSG00000104660",1202,1837,730,1651,1642
"ENSG00000241511",167,252,235,162,174
"ENSG00000177669",5,8,2,4,8
"ENSG00000271869",19,28,29,23,22
"ENSG00000104671",253,623,270,443,352
"ENSG00000253708",0,10,3,0,3
"ENSG00000272375",6,6,0,3,3
"ENSG00000127589",1330,1385,1052,1513,1359
"ENSG00000254109",12,26,10,10,11
"ENSG00000157110",4714,7698,5011,4755,4639
"ENSG00000279041",274,684,326,276,384
"ENSG00000197265",754,645,331,834,813
"ENSG00000104687",1108,1320,720,1182,1108
"ENSG00000104691",122,194,149,135,145
"ENSG00000104695",2945,2786,1460,3541,3167
"ENSG00000133863",4,46,22,12,37
"ENSG00000253204",43,97,23,95,60
"ENSG00000172733",21,105,40,30,41
"ENSG00000165392",568,1874,994,775,789
"ENSG00000253961",0,4,3,0,3
"ENSG00000229211",4,8,3,4,4
"ENSG00000157168",160,99,48,172,139
"ENSG00000247134",158,282,135,171,169
"ENSG00000272338",15,27,8,28,13
"ENSG00000172728",492,620,335,591,586
"ENSG00000129696",365,470,289,357,389
"ENSG00000198042",259,497,256,318,388
"ENSG00000133874",417,532,442,280,377
"ENSG00000133878",3,12,4,1,0
"ENSG00000156687",80,1333,1176,108,196
"ENSG00000232024",56,76,49,77,75
"ENSG00000253123",0,10,2,0,0
"ENSG00000253746",0,49,30,0,0
"ENSG00000253161",3,73,72,0,0
"ENSG00000253414",3,105,101,0,3
"ENSG00000254111",0,12,11,0,0
"ENSG00000254290",0,7,15,0,0
"ENSG00000183779",1330,13771,13798,1445,1222
"ENSG00000183154",0,7,1,2,0
"ENSG00000147475",3380,3842,2268,3891,3427
"ENSG00000233170",72,101,57,43,73
"ENSG00000147471",942,986,636,1318,1251
"ENSG00000020181",1169,174,101,838,1313
"ENSG00000104221",277,299,220,222,197
"ENSG00000156675",1518,3199,2318,1373,2219
"ENSG00000187840",1344,1560,1525,972,1182
"ENSG00000260949",4,14,12,6,1
"ENSG00000272128",3,12,2,7,3
"ENSG00000129691",1533,2312,1673,1854,1728
"ENSG00000147465",3,7,3,7,1
"ENSG00000175324",346,322,204,253,272
"ENSG00000253739",1,6,1,2,3
"ENSG00000156735",444,971,493,793,688
"ENSG00000085788",1318,2971,1296,2158,1967
"ENSG00000147535",954,2186,1125,1027,1135
"ENSG00000147548",2159,4264,2175,2817,2736
"ENSG00000255487",3,5,0,2,0
"ENSG00000272092",22,31,22,18,21
"ENSG00000165046",42,42,26,56,49
"ENSG00000077782",7372,10575,8741,5838,6958
"ENSG00000255201",71,80,66,48,86
"ENSG00000239218",46,47,36,25,43
"ENSG00000253361",3,48,26,2,4
"ENSG00000254100",3,28,16,0,0
"ENSG00000253570",392,483,330,440,473
"ENSG00000147526",7253,3740,2001,9347,8234
"ENSG00000253829",4,4,4,12,7
"ENSG00000169499",117,100,21,188,268
"ENSG00000169495",91,71,5,34,19
"ENSG00000169490",1981,1726,812,2226,2112
"ENSG00000168615",4516,2976,1084,5454,4238
"ENSG00000197140",11,62,45,24,28
"ENSG00000254067",8,0,0,11,17
"ENSG00000168619",14,1,1,21,20
"ENSG00000131203",7,0,0,5,3
"ENSG00000176907",2710,1653,62,4821,3898
"ENSG00000254143",1,6,0,1,2
"ENSG00000165061",29,119,33,77,64
"ENSG00000104332",62496,11910,1601,65401,56470
"ENSG00000253509",5,3,0,4,4
"ENSG00000147533",1181,2200,1076,1651,1252
"ENSG00000147536",1144,1863,1036,1075,1265
"ENSG00000253133",1,6,3,4,6
"ENSG00000253174",21,23,25,8,16
"ENSG00000158669",3025,3282,2066,2891,2888
"ENSG00000029534",255,730,469,158,154
"ENSG00000260588",39,37,21,31,30
"ENSG00000083168",2240,3238,1818,2234,2297
"ENSG00000070718",493,837,477,672,699
"ENSG00000104368",1175,98,46,702,1624
"ENSG00000104365",1365,1827,1299,1231,1198
"ENSG00000070501",258,414,286,312,298
"ENSG00000240395",18,18,16,11,9
"ENSG00000078668",1469,2251,1194,1767,1917
"ENSG00000168575",4340,2678,1484,4498,5226
"ENSG00000254165",11,27,12,18,17
"ENSG00000176209",386,736,361,670,583
"ENSG00000131931",207,298,132,375,293
"ENSG00000120925",903,1162,425,1605,1238
"ENSG00000168172",1430,2140,674,2137,1980
"ENSG00000168522",1313,2216,1135,1868,1752
"ENSG00000185900",125,272,122,84,132
"ENSG00000254198",28,103,32,30,50
"ENSG00000165102",3793,4012,2209,4475,4398
"ENSG00000188873",3,4,5,9,4
"ENSG00000164808",1211,1695,1107,1377,1389
"ENSG00000253330",11,7,1,8,15
"ENSG00000269924",0,4,1,4,4
"ENSG00000221869",1304,647,309,1583,1187
"ENSG00000253729",14002,25826,13938,13714,17544
"ENSG00000104738",9658,12705,8409,11947,12258
"ENSG00000169139",1198,2366,885,2605,1887
"ENSG00000224594",152,3,6,156,110
"ENSG00000279881",4,0,0,2,6
"ENSG00000253688",4,0,0,5,9
"ENSG00000253608",9,1,0,17,10
"ENSG00000233858",7,0,2,11,5
"ENSG00000253702",3,0,0,4,3
"ENSG00000034239",40,4,1,57,47
"ENSG00000019549",5284,83,20,9495,5390
"ENSG00000147485",12,27,25,7,8
"ENSG00000168300",671,2136,724,1498,1124
"ENSG00000228801",142,136,115,115,107
"ENSG00000272024",4,5,6,3,3
"ENSG00000196711",5,7,1,7,1
"ENSG00000023287",1438,2933,1203,2355,2164
"ENSG00000183729",31,342,168,53,149
"ENSG00000082556",12,59,43,20,13
"ENSG00000253369",5,3,5,2,7
"ENSG00000237807",30,3,2,18,11
"ENSG00000253668",6,14,6,2,3
"ENSG00000047249",1715,1714,887,2023,1552
"ENSG00000147509",163,44,8,222,162
"ENSG00000187735",1313,2764,1113,2656,2065
"ENSG00000253667",2,35,10,8,4
"ENSG00000260955",1,2,2,3,10
"ENSG00000120992",1148,1913,630,2812,1782
"ENSG00000137547",1110,1678,1017,1472,1266
"ENSG00000104237",6,1,0,3,6
"ENSG00000206579",780,1659,224,1331,1908
"ENSG00000248522",14,14,4,3,10
"ENSG00000167904",301,902,304,580,446
"ENSG00000137574",724,1759,972,983,1067
"ENSG00000254087",1107,1816,967,1344,949
"ENSG00000236814",588,1043,434,959,775
"ENSG00000008988",16858,19827,16450,18969,16678
"ENSG00000181690",407,1163,491,715,637
"ENSG00000170791",832,1439,722,1056,1071
"ENSG00000272343",7,7,1,5,15
"ENSG00000170786",40,2,0,74,88
"ENSG00000181195",25,85,48,23,35
"ENSG00000254254",3,7,5,5,1
"ENSG00000253541",38,24,17,105,51
"ENSG00000241431",4,4,2,2,2
"ENSG00000104331",2446,5563,2467,3409,2766
"ENSG00000253301",2,4,2,0,2
"ENSG00000254139",3,4,1,1,1
"ENSG00000169122",1970,687,388,1912,1669
"ENSG00000253116",3,6,1,3,1
"ENSG00000253281",17,4,0,25,14
"ENSG00000215114",606,1751,773,861,964
"ENSG00000250031",0,11,4,13,3
"ENSG00000167910",2,0,1,7,1
"ENSG00000137575",8507,6535,2767,15404,11930
"ENSG00000035681",744,1239,690,845,825
"ENSG00000242970",6,4,1,3,1
"ENSG00000198846",372,667,364,557,502
"ENSG00000167912",257,260,145,310,279
"ENSG00000178538",15,188,46,9,15
"ENSG00000251396",25,7,3,25,17
"ENSG00000104388",2661,3440,1293,4296,3198
"ENSG00000171316",5596,10096,6350,6079,7446
"ENSG00000254432",5,4,0,11,5
"ENSG00000255397",76,143,102,63,71
"ENSG00000177182",5,1,6,8,3
"ENSG00000213881",304,1161,273,1301,656
"ENSG00000198363",2448,2860,1523,2991,2823
"ENSG00000254285",14821,16245,9821,15061,14311
"ENSG00000185942",2,13,1,5,11
"ENSG00000274956",6,99,16,21,54
"ENSG00000137563",1814,2115,1048,2311,2128
"ENSG00000253121",1,9,1,6,4
"ENSG00000137561",0,27,19,0,4
"ENSG00000270673",48,29,34,47,37
"ENSG00000185728",2041,3955,1757,3199,2937
"ENSG00000261542",7,13,7,11,22
"ENSG00000172817",24,96,39,39,34
"ENSG00000272010",1,11,2,7,11
"ENSG00000200714",4,4,0,4,8
"ENSG00000104442",835,1620,643,1585,1230
"ENSG00000066855",598,1202,438,884,854
"ENSG00000272155",2,21,5,12,12
"ENSG00000205268",1541,5780,2035,2500,2652
"ENSG00000272192",6,34,9,11,8
"ENSG00000147570",2,1,0,3,9
"ENSG00000253190",4,11,1,5,5
"ENSG00000147573",4506,536,141,6021,4780
"ENSG00000147571",696,19,0,1417,1753
"ENSG00000253138",22,2,1,47,43
"ENSG00000246145",14,13,3,32,42
"ENSG00000179041",763,811,814,872,1039
"ENSG00000147576",290,294,232,355,404
"ENSG00000169085",33,47,39,53,62
"ENSG00000185697",212,89,52,343,239
"ENSG00000175073",636,896,444,824,951
"ENSG00000213865",78,252,99,148,135
"ENSG00000104205",130,286,132,231,182
"ENSG00000213005",16,16,12,19,14
"ENSG00000178460",19,10,7,15,21
"ENSG00000245910",704,957,874,564,615
"ENSG00000253223",21,28,22,17,25
"ENSG00000121022",1719,1933,1172,1795,1690
"ENSG00000104218",552,1581,747,703,837
"ENSG00000252637",1,1,3,7,3
"ENSG00000066777",2840,4395,2141,3532,3341
"ENSG00000271966",49,84,46,65,40
"ENSG00000046889",13,304,282,12,12
"ENSG00000165084",3,4,5,6,3
"ENSG00000254337",2,0,0,4,4
"ENSG00000254332",530,873,234,878,849
"ENSG00000253479",11,0,0,31,7
"ENSG00000137573",1756,692,185,3223,2915
"ENSG00000137571",1,63,40,2,7
"ENSG00000246528",0,9,1,0,0
"ENSG00000147596",45,2,0,41,15
"ENSG00000140396",1638,3736,1779,2022,1868
"ENSG00000067167",3600,6133,2041,6952,5320
"ENSG00000246366",7,11,9,9,9
"ENSG00000147592",79,161,74,143,104
"ENSG00000221947",4,5,2,13,10
"ENSG00000254031",8,28,11,13,18
"ENSG00000104313",1124,2558,1074,1715,1548
"ENSG00000253379",5,11,5,7,3
"ENSG00000254277",14,0,0,21,15
"ENSG00000182674",13,124,57,37,25
"ENSG00000260838",1,17,7,3,1
"ENSG00000147601",922,1763,723,1566,1440
"ENSG00000253636",33,41,17,51,51
"ENSG00000164764",348,57,20,490,422
"ENSG00000237061",12,0,1,7,6
"ENSG00000147604",26906,35207,21728,33429,29227
"ENSG00000121039",1720,900,393,3070,1059
"ENSG00000250295",7,11,4,19,10
"ENSG00000253302",3,4,4,2,1
"ENSG00000040341",917,2298,795,1590,1390
"ENSG00000254538",3,5,2,0,4
"ENSG00000104343",233,678,159,599,464
"ENSG00000154582",980,1320,658,1309,1109
"ENSG00000175606",508,622,371,654,576
"ENSG00000253833",3,4,0,1,4
"ENSG00000104369",564,1388,851,745,632
"ENSG00000104381",492,786,411,644,635
"ENSG00000253596",4,7,11,4,4
"ENSG00000253341",1102,1534,1114,995,1043
"ENSG00000253706",3,3,0,1,3
"ENSG00000137558",3,2,0,21,22
"ENSG00000121005",898,10916,3458,1349,1252
"ENSG00000254238",1,37,4,0,1
"ENSG00000249395",7,12,3,18,17
"ENSG00000253661",0,37,9,0,0
"ENSG00000091656",81,3496,1361,136,144
"ENSG00000164751",505,1335,646,786,661
"ENSG00000171033",135,654,219,293,266
"ENSG00000260398",0,8,7,2,4
"ENSG00000104427",260,584,223,635,460
"ENSG00000104432",4,5,4,14,9
"ENSG00000253919",64,199,63,147,134
"ENSG00000104435",366,47,17,823,594
"ENSG00000164683",3190,348,602,3748,2406
"ENSG00000272138",23,11,10,17,15
"ENSG00000249328",30,1,7,25,15
"ENSG00000147586",151,145,120,69,86
"ENSG00000272518",15,32,10,19,14
"ENSG00000272264",0,7,1,1,6
"ENSG00000076554",398,1845,503,854,805
"ENSG00000251867",26,39,12,33,32
"ENSG00000205189",1156,2451,1184,1719,1545
"ENSG00000254162",10,31,9,18,11
"ENSG00000260317",11,43,8,33,30
"ENSG00000188856",4,4,2,2,6
"ENSG00000164684",1268,4402,2182,1718,1559
"ENSG00000254331",8,4,3,3,5
"ENSG00000253516",3,4,0,1,4
"ENSG00000076641",80,68,15,178,128
"ENSG00000253677",16,11,6,6,9
"ENSG00000272425",2,6,5,2,2
"ENSG00000254027",6,20,16,2,3
"ENSG00000164687",240,997,526,313,333
"ENSG00000237264",2,1,5,4,3
"ENSG00000133731",209,559,212,484,387
"ENSG00000253598",1,14,12,7,4
"ENSG00000280193",8,36,13,7,8
"ENSG00000104231",281,822,324,525,435
"ENSG00000164695",230,460,182,352,320
"ENSG00000104497",122,428,129,264,257
"ENSG00000231942",1,8,3,4,0
"ENSG00000254202",154,30,12,208,123
"ENSG00000253362",0,0,0,6,4
